entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,exit_reason_desc,position_type,return_1d,return_3d,return_5d,return_10d,es_decline_pct
2023-02-03 00:00:00,2023-02-06 00:54:00,4169.0,4127.31,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-0.9534660590069577,-0.6296473974574224,-1.6670664427920312,-1.9968817462221122,-0.5
2023-02-07 00:00:00,2023-02-09 13:23:00,4128.75,4104.485,-0.6377081441114207,5,Trailing Stop Loss,long,0.33908567968512493,-0.708446866485013,-0.03027550711474092,-2.8095670602482636,-0.5
2023-02-10 00:00:00,2023-02-16 08:29:00,4086.75,4102.7699999999995,0.3419985318406871,5,Trailing Stop Loss,long,1.3763993393283158,1.896372423074566,-0.02446932158806092,-2.7466813482596164,-0.5
2023-02-17 00:00:00,2023-02-21 00:00:00,4079.5,4071.5,-0.2461024635371955,4,MA Crossover,long,-0.18384605956612843,-1.5565633043265081,-2.5738448339257314,-0.6618458144380446,-0.5
2023-02-22 06:33:00,2023-02-23 10:55:00,4016.75,3976.5825,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.0518453973983988,-1.0082778365594125,-0.9273666521441459,-3.124416505881622,-0.5
2023-03-05 17:24:00,2023-03-07 12:07:00,4042.0,4001.58,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.3421573478476057,-3.7295893122216706,-4.032657100445325,-2.3317664522513604,-0.5
2023-03-31 10:22:00,2023-04-25 12:14:00,4113.75,4114.285,-0.03699483439683622,5,Trailing Stop Loss,long,0.3828623518687291,0.3646308113035568,0.6745670009115745,1.4099058037070789,-0.5
2023-04-27 10:00:00,2023-05-02 09:48:00,4107.0,4122.125,0.3182736790844965,5,Trailing Stop Loss,long,2.039201363525689,0.20696372047723788,1.022644265887518,0.6087168249330421,-0.5
2023-05-05 00:00:00,2023-05-09 00:00:00,4092.0,4151.5,1.4040566959921896,4,MA Crossover,long,1.4540566959921897,1.7045454545454586,0.9775171065493637,2.596529814271742,-0.5
2023-05-09 00:00:00,2023-05-14 00:00:00,4151.5,4132.0,-0.5197097434662179,4,MA Crossover,long,0.24689871130916252,-0.46970974346621786,-0.487775502830301,0.3191617487655174,-0.5
2023-05-14 00:00:00,2023-05-24 05:18:00,4132.0,4142.705,0.20907550822845683,5,Trailing Stop Loss,long,0.2420135527589462,0.9136011616650563,1.6033397870280686,2.1115682478218822,-0.5
2023-06-05 00:00:00,2023-06-15 10:36:00,4283.0,4454.32,3.9500000000000037,3,Take Profit,long,0.23931823488210213,0.22764417464393727,2.6500116740602486,3.7181881858510346,-0.5
2023-06-16 00:00:00,2023-06-20 09:20:00,4464.75,4420.1025,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.5039475894506928,-1.355059073856324,-1.7078223864718023,0.39755865389998757,-0.5
2023-06-26 09:30:00,2023-07-18 10:04:00,4395.0,4570.8,3.9500000000000037,3,Take Profit,long,0.5688282138794021,1.9908987485779184,2.121729237770187,1.8543799772468672,-0.5
2023-07-19 00:13:00,2023-08-02 09:55:00,4586.0,4541.8099999999995,-1.0135848233754963,5,Trailing Stop Loss,long,-0.47972088966419246,0.19079808111643892,-0.29437418229393275,-1.0575665067596995,-0.5
2023-08-03 00:00:00,2023-08-04 00:00:00,4537.0,4537.5,-0.03897950187348727,4,MA Crossover,long,-0.8595988538681931,-0.319594445668947,-1.162662552347371,-3.3612519285871723,-0.5
2023-08-06 00:00:00,2023-08-15 14:26:00,4498.0,4453.855,-1.0314361938639494,5,Trailing Stop Loss,long,0.6947532236549536,0.06669630947087057,-0.3056914184081827,-2.623388172521124,-0.5
2023-08-30 00:50:00,2023-09-06 10:09:00,4508.75,4463.6625,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,0.22733573606874558,-0.2328805101192155,-1.2032159689492672,1.242029387302468,-0.5
2023-09-11 00:01:00,2023-09-19 09:16:00,4520.25,4475.0475,-1.050000000000012,1,Fixed Percentage Stop Loss,long,0.21016536695979138,-0.4701067418837468,-0.7742934572202875,-4.286267352469442,-0.5
2023-11-03 10:08:00,2023-11-20 09:00:00,4366.75,4541.42,3.9500000000000037,3,Take Profit,long,0.5381576687467859,-0.0057250815824083645,1.3224938455373092,3.595351233755073,-0.5
2023-11-21 08:01:00,2023-12-13 13:19:00,4547.5,4729.400000000001,3.9500000000000037,3,Take Profit,long,0.4947773501924102,0.4562946673996704,0.43430456294666353,0.09895547003848648,-0.5
2023-12-14 12:02:00,2024-01-03 14:50:00,4767.75,4744.67,-0.5340857846992841,5,Trailing Stop Loss,long,0.03670494468039909,-0.005243563525769712,0.6606890042472946,0.9438414346389701,-0.5
2024-01-05 00:00:00,2024-01-24 07:05:00,4730.75,4919.9800000000005,3.9500000000000037,3,Take Profit,long,1.3528510278496997,2.0556994134122597,1.701632933467212,2.938223326111089,-0.5
2024-01-25 00:00:00,2024-02-13 09:04:00,4901.0,4965.17,1.2593246276270065,5,Trailing Stop Loss,long,0.23974699041011682,0.6019179759232829,1.1120179555192733,2.3005509079779607,-0.5
2024-02-14 00:00:00,2024-03-08 02:46:00,4972.25,5171.14,3.9500000000000037,3,Take Profit,long,1.4228970787872663,0.6787671577253684,1.2268087887777224,2.217306048569556,-0.5
2024-03-09 00:00:00,2024-04-04 13:55:00,5132.0,5226.83,1.7978176149649305,5,Trailing Stop Loss,long,0.17049883086515116,2.0800857365549597,0.9986360093530822,3.073850350740459,-0.5
2024-04-05 00:00:00,2024-04-10 00:00:00,5204.75,5265.0,1.107596426341323,4,MA Crossover,long,1.0038906767856348,0.05763965608338584,-0.7349056150631639,-3.866660262260435,-0.5
2024-04-10 00:00:00,2024-04-10 07:31:00,5265.0,5212.35,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-0.3941120607787285,-3.2573599240265927,-3.5944919278252607,-3.6229819563152854,-0.5
2024-04-11 00:00:00,2024-04-12 12:28:00,5208.0,5155.92,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-0.796850998463905,-1.9729262672811054,-3.9170506912442393,-1.6129032258064502,-0.5
2024-04-14 17:25:00,2024-04-15 12:28:00,5180.0,5128.2,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-1.4430501930501882,-3.397683397683393,-3.4073359073359066,-0.9314671814671827,-0.5
2024-05-08 07:14:00,2024-05-29 21:42:00,5197.75,5260.885,1.1646601895050679,5,Trailing Stop Loss,long,0.8417103554422489,1.438122264441355,2.3567889952383236,1.8421432350536282,-0.5
2024-05-31 00:00:00,2024-06-12 09:29:00,5243.5,5453.24,3.9500000000000037,3,Take Profit,long,1.0298464765900572,2.3934394965194894,2.0978354152760614,3.666444168971106,-0.5
2024-06-13 09:14:00,2024-07-09 12:02:00,5426.0,5643.04,3.9500000000000037,3,Take Profit,long,0.17969037965352985,2.7276078142277838,2.036490969406568,1.9581643936601445,-0.5
2024-07-10 00:00:00,2024-07-18 10:28:00,5635.25,5606.825,-0.5544141786078705,5,Trailing Stop Loss,long,0.03549088327936545,1.0203628942815346,0.2528725433654122,-2.706179850051016,-0.5
2024-07-21 00:00:00,2024-07-23 00:00:00,5552.75,5601.75,0.8324456350456921,4,MA Crossover,long,0.8824456350456922,-1.2606366214938491,-0.963486560713156,-3.507271171941828,-0.5
2024-07-23 00:00:00,2024-07-24 07:36:00,5601.75,5545.7325,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-2.124336144954697,-1.8297853349399706,-1.9235060472173826,-5.123398937831924,-0.5
2024-07-26 11:31:00,2024-07-30 10:43:00,5515.0,5459.85,-1.0499999999999898,1,Fixed Percentage Stop Loss,long,-0.38077969174977744,-1.3825929283771576,-2.8467815049863954,-2.7198549410698103,-0.5
2024-07-31 07:19:00,2024-08-01 11:40:00,5534.5,5488.735,-0.8769039660312672,5,Trailing Stop Loss,long,-3.189086638359384,-3.9705483783539663,-3.6362815069111987,0.7227391814978779,-0.5
2024-08-15 07:46:00,2024-09-03 13:02:00,5527.0,5556.355,0.4811199565767976,5,Trailing Stop Loss,long,0.9634521440202715,1.9811832820698427,2.2390085037090612,2.3430432422652414,-0.5
2024-09-04 08:41:00,2024-09-05 00:00:00,5542.75,5523.25,-0.40181092418024034,4,MA Crossover,long,-2.507780433900142,-1.2087862523115778,1.123088719498444,4.136033557349683,-0.5
2024-09-05 09:00:00,2024-09-05 11:16:00,5547.25,5491.7775,-1.050000000000001,1,Fixed Percentage Stop Loss,long,-2.5868673667132414,0.4101131191130758,1.4331425481094229,3.8036865113344476,-0.5
2024-09-11 12:50:00,2024-09-18 13:00:00,5520.5,5741.320000000001,3.9500000000000037,3,Take Profit,long,1.924644506838158,3.3058599764514085,4.5557467620686465,5.194275880807897,-0.5
2024-09-19 00:00:00,2024-10-23 13:06:00,5736.0,5808.705,1.2175209205020854,5,Trailing Stop Loss,long,0.3879009762900898,0.8237447698744793,1.242154811715479,0.2658647140864723,-0.5
2024-10-27 00:00:00,2024-10-31 00:00:00,5841.5,5825.5,-0.32390225113412824,4,MA Crossover,long,0.269622528460145,-0.26534280578618397,-1.4080287597363683,3.1156381066506977,-0.5
2024-11-01 06:35:00,2024-11-07 09:47:00,5763.25,5993.780000000001,3.9500000000000037,3,Take Profit,long,2.0951719949681147,4.238060122326814,4.515681256235626,2.3727931288769266,-0.5
2024-11-08 00:00:00,2024-11-15 00:24:00,6007.75,5947.6725,-1.050000000000001,1,Fixed Percentage Stop Loss,long,0.2580000832258289,0.03745162498438592,-1.7935167075860292,-0.27880654155050255,-0.5
2024-11-17 00:00:00,2024-12-18 00:00:00,5900.0,6063.0,2.712711864406775,4,MA Crossover,long,0.4788135593220444,0.4322033898304989,1.5423728813559245,2.5677966101694816,-0.5
