entry_time,exit_time,entry_price,exit_price,pnl_pct,exit_reason,position_size,exit_reason_desc,position_type,return_1d,return_3d,return_5d,return_10d,vix_cap
2017-12-15 01:06:00,2017-12-20 01:06:00,2660.5,2690.0,1.0588141326818234,8,1.0,Time Exit (Days),long,1.1182108626198062,1.1182108626198062,0.9960533734260535,0.2912986280774188,30
2017-12-21 00:00:00,2017-12-26 00:00:00,2682.5,2685.75,0.07115563839700804,8,1.0,Time Exit (Days),long,0.16775396085741967,0.2236719478098781,0.20503261882571788,1.6309412861136963,30
2017-12-28 00:00:00,2018-01-02 00:00:00,2686.5,2680.0,-0.2919504932067773,8,1.0,Time Exit (Days),long,-0.6793225386190205,0.3629257398101604,1.4796203238414352,3.0616043178857355,30
2018-01-02 06:38:00,2018-01-07 06:38:00,2684.5,2742.5,2.110551313093695,8,1.0,Time Exit (Days),long,1.5552244365803602,2.160551313093695,2.5796237660644428,4.367666232073009,30
2018-01-09 00:00:00,2018-01-14 00:00:00,2744.5,2789.25,1.5805337948624432,8,1.0,Time Exit (Days),long,0.33703771178721365,1.6305337948624432,1.4483512479504412,3.4432501366369106,30
2018-01-15 00:00:00,2018-01-20 00:00:00,2795.75,2812.75,0.5580658141822459,8,1.0,Time Exit (Days),long,-0.4113386390056317,-0.04471072163104717,1.5469909684342253,1.493338102476982,30
2018-01-21 00:00:00,2018-01-26 00:00:00,2812.75,2845.0,1.0965647498000164,8,1.0,Time Exit (Days),long,0.9332503777442103,0.9599146742511833,2.204248511243434,-1.9731579415163125,30
2018-01-31 02:43:00,2018-02-02 02:59:00,2836.5,2808.1349999999998,-1.050000000000012,1,1.0,Stop Loss,long,-2.7939361889652736,-5.9933016040895515,-8.16146659615724,-3.5959809624537264,30
2018-02-14 10:41:00,2018-02-19 10:41:00,2679.0,2728.0,1.7790406868234354,8,1.0,Time Exit (Days),long,2.136991414706979,1.2131392310563704,1.50242627846211,-0.13997760358342992,30
2018-02-22 07:54:00,2018-02-27 07:54:00,2710.75,2780.5,2.5230886286083223,8,1.0,Time Exit (Days),long,1.3003781241353929,-0.11067047864982138,-0.747025730886286,2.858987365120358,30
2018-03-05 10:39:00,2018-03-06 18:35:00,2709.5,2682.405,-1.0499999999999898,1,1.0,Stop Loss,long,0.47979331980070317,2.9064403026388685,2.168296733714703,0.6551024174201947,30
2018-03-07 07:25:00,2018-03-12 07:25:00,2709.0,2794.75,3.115374677002575,8,1.0,Time Exit (Days),long,2.9254337393872287,2.187153931339969,1.6334440753045465,-2.9900332225913595,30
2018-03-16 00:30:00,2018-03-19 09:55:00,2755.5,2727.945,-1.0499999999999898,1,1.0,Stop Loss,long,-1.0252222827073165,-4.627109417528574,-5.770277626565057,-4.282344402104876,30
2018-03-29 13:11:00,2018-04-02 08:55:00,2648.75,2622.2625,-1.050000000000012,1,1.0,Stop Loss,long,-0.4247286455875465,0.40585181689476446,-1.6517225106182143,0.3964134025483679,30
2018-04-04 14:01:00,2018-04-06 12:49:00,2635.0,2618.805,-0.6646110056926113,5,1.0,Trailing SL,long,-1.1385199240986688,0.27514231499050634,0.8538899430740043,2.3244781783681168,30
2018-04-09 09:31:00,2018-04-14 09:31:00,2633.0,2659.25,0.9469616407140113,8,1.0,Time Exit (Days),long,0.5127231295100732,0.9969616407140114,3.000379794910746,-0.08545385491834923,30
2018-04-16 00:00:00,2018-04-20 14:05:00,2668.25,2664.13,-0.20440832005996218,5,1.0,Trailing SL,long,1.639651456947444,1.0493769324463553,0.33729972828633326,-0.6933383303663443,30
2018-04-26 12:12:00,2018-04-30 00:00:00,2668.25,2678.25,0.32477747587371103,4,1.0,MA Cross,long,0.12180267965895553,-1.4428932821137441,-0.1592804272463222,2.239295418345355,30
2018-05-04 10:35:00,2018-05-09 10:35:00,2654.25,2677.25,0.8165348026749564,8,1.0,Time Exit (Days),long,0.6122256758029465,2.5525101252708016,2.7785626824903487,2.185174719789007,30
2018-05-10 00:00:00,2018-05-15 00:00:00,2701.75,2726.75,0.8753261774775589,8,1.0,Time Exit (Days),long,0.9715924863514358,0.3146109003423714,0.8142870361802501,1.2214305542703752,30
2018-05-16 00:00:00,2018-05-21 00:00:00,2709.75,2729.5,0.678849524863917,8,1.0,Time Exit (Days),long,0.5166528277516402,0.9041424485653593,0.5351047144570575,0.4982009410462229,30
2018-05-23 00:17:00,2018-05-28 00:17:00,2720.75,2728.75,0.2440365707984949,8,1.0,Time Exit (Days),long,0.0,-1.0107507121198234,-0.4410548561977423,1.7917853533033101,30
2018-05-30 10:33:00,2018-06-04 10:33:00,2718.5,2743.25,0.8604285451535743,8,1.0,Time Exit (Days),long,0.5977561155048772,1.4070259334191704,1.8760345778922272,2.5381644289130145,30
2018-06-05 00:00:00,2018-06-10 00:00:00,2744.0,2779.25,1.2346209912536377,8,1.0,Time Exit (Days),long,1.093294460641392,1.2846209912536377,1.8221574344023272,0.8746355685131268,30
2018-06-11 00:00:00,2018-06-16 00:00:00,2780.0,2781.5,0.003956834532375985,8,1.0,Time Exit (Days),long,0.5035971223021685,0.26978417266187993,-0.8363309352517945,-2.0143884892086295,30
2018-06-20 00:20:00,2018-06-24 19:30:00,2773.25,2745.5175,-1.050000000000001,1,1.0,Stop Loss,long,-0.6039844947264061,-1.5775714414495656,-1.5775714414495656,-1.1538808257459676,30
2018-07-02 20:10:00,2018-07-07 20:10:00,2732.5,2762.5,1.047895699908502,8,1.0,Time Exit (Days),long,-0.6129917657822559,1.097895699908502,1.637694419030189,2.9551692589204093,30
2018-07-08 00:00:00,2018-07-13 00:00:00,2762.5,2806.5,1.5427601809954783,8,1.0,Time Exit (Days),long,1.0950226244343941,0.7601809954751237,1.5113122171945603,1.4841628959276099,30
2018-07-15 00:00:00,2018-07-20 00:00:00,2804.25,2800.25,-0.19264063475082355,8,1.0,Time Exit (Days),long,-0.18721583311045453,0.35660158687707,-0.026745119015780805,0.463582062940171,30
2018-07-23 07:26:00,2018-07-28 07:26:00,2802.25,2817.25,0.48528414666785813,8,1.0,Time Exit (Days),long,1.1597823177803557,0.5352841466678582,0.5174413417789347,2.0162369524489243,30
2018-07-31 08:24:00,2018-08-05 08:24:00,2816.75,2841.25,0.8197967515753912,8,1.0,Time Exit (Days),long,0.39939646756013136,0.8697967515753913,1.437827283216464,0.4704002840152599,30
2018-08-06 00:00:00,2018-08-11 00:00:00,2843.5,2839.25,-0.19946368911552542,8,1.0,Time Exit (Days),long,0.5363108844733677,0.18463161596624644,-0.4571830490592621,0.5363108844733677,30
2018-08-13 07:26:00,2018-08-15 09:05:00,2836.75,2808.3825,-1.0499999999999898,1,1.0,Stop Loss,long,-0.2379483563937579,0.5816515378514131,0.6257160482947111,2.379483563937601,30
2018-08-16 06:04:00,2018-08-21 06:04:00,2837.25,2863.25,0.8663802978235935,8,1.0,Time Exit (Days),long,0.5639263371222114,0.7665873645255061,1.3833817957529249,2.4583663758921404,30
2018-08-22 00:00:00,2018-08-27 00:00:00,2854.75,2884.0,0.9746081092915249,8,1.0,Time Exit (Days),long,0.25396269375601577,1.5588054996059197,2.0229442157807087,1.147210789035813,30
2018-08-28 00:00:00,2018-09-02 00:00:00,2899.0,2907.0,0.22595722662987489,8,1.0,Time Exit (Days),long,0.46567781993791524,0.2759572266298749,-0.07761296998964884,-0.3794411866160696,30
2018-09-03 00:00:00,2018-09-06 09:49:00,2902.75,2873.7225,-1.050000000000001,1,1.0,Stop Loss,long,-0.20670054258892234,-0.947377486865908,-0.6201016277667781,-0.3272758590991298,30
2018-09-10 03:50:00,2018-09-15 03:50:00,2885.25,2911.25,0.8511350836149345,8,1.0,Time Exit (Days),long,0.01732952083874917,0.9011350836149346,0.9097998440343202,1.4643445108742714,30
2018-09-18 01:21:00,2018-09-23 01:21:00,2899.0,2932.25,1.0969472231804056,8,1.0,Time Exit (Days),long,1.4573991031390232,1.1469472231804057,0.49154880993445005,0.7243877199034188,30
2018-09-25 00:00:00,2018-09-30 00:00:00,2925.0,2921.75,-0.16111111111110626,8,1.0,Time Exit (Days),long,-0.4017094017094047,-0.11111111111110628,0.2307692307692344,-1.3333333333333308,30
2018-09-30 17:00:00,2018-10-04 11:24:00,2925.0,2895.75,-1.050000000000001,1,1.0,Stop Loss,long,0.2307692307692344,-0.4700854700854684,-1.025641025641022,-5.222222222222217,30
2018-10-16 14:42:00,2018-10-18 10:34:00,2811.0,2782.89,-1.050000000000001,1,1.0,Stop Loss,long,-1.1205976520811123,-1.547491995731054,-5.042689434365,-3.3262184276058315,30
2018-10-31 03:25:00,2018-11-02 11:37:00,2702.5,2710.9249999999997,0.26174838112857374,5,1.0,Trailing SL,long,0.7400555041628065,2.1739130434782705,3.8112858464384836,0.9250693802035137,30
2018-11-05 03:55:00,2018-11-10 03:55:00,2720.0,2778.75,2.109926470588225,8,1.0,Time Exit (Days),long,3.4099264705882426,2.159926470588225,0.2849264705882426,-2.564338235294117,30
2018-11-11 00:00:00,2018-11-12 09:49:00,2778.75,2750.9625,-1.050000000000001,1,1.0,Stop Loss,long,-1.304543409806569,-2.8070175438596467,-1.3135402609086855,-5.4071075123706684,30
2018-11-16 11:45:00,2018-11-19 09:10:00,2743.5,2716.065,-1.050000000000001,1,1.0,Stop Loss,long,-3.3989429560779993,-3.9456898122835815,-4.191725897576093,0.7472207034809442,30
2018-11-26 08:59:00,2018-12-01 08:59:00,2670.75,2764.0,3.4415285968361022,8,1.0,Time Exit (Days),long,2.4150519516989544,3.491528596836102,1.5538706355892495,-0.46803332397267194,30
2018-12-02 00:00:00,2018-12-04 11:04:00,2764.0,2757.72,-0.27720694645441685,5,1.0,Trailing SL,long,0.18994211287988172,-3.3827785817655553,-4.60383502170767,-5.924384949348771,30
2018-12-11 07:35:00,2018-12-11 11:04:00,2671.75,2645.0325,-1.050000000000012,1,1.0,Stop Loss,long,-1.8059324412837974,-2.676148591746985,-6.877514737531576,-7.906802657434264,30
2018-12-12 06:46:00,2018-12-13 12:05:00,2668.0,2641.32,-1.0499999999999898,1,1.0,Stop Loss,long,-2.539355322338832,-4.291604197901044,-6.821589205397305,-6.446776611694149,30
2018-12-26 15:55:00,2018-12-27 02:54:00,2468.5,2443.815,-1.050000000000001,1,1.0,Stop Loss,long,0.7899534130038521,0.3848490986428921,-0.20255215718046893,4.922017419485525,30
2018-12-27 16:00:00,2019-01-01 16:00:00,2489.25,2508.75,0.7333684844832822,8,1.0,Time Exit (Days),long,-0.050215928492514106,-0.6327206990057288,1.6169528974590675,4.268353921864021,30
2019-01-04 08:37:00,2019-01-09 08:37:00,2487.75,2584.25,3.829007134961321,8,1.0,Time Exit (Days),long,3.858908652396753,4.110139684453817,4.331222992664063,7.607275650688372,30
2019-01-10 00:00:00,2019-01-15 00:00:00,2570.25,2597.25,1.0004814706740583,8,1.0,Time Exit (Days),long,0.9823947086859297,1.653535648283233,2.7721038809454424,3.063904289466013,30
2019-01-17 00:00:00,2019-01-22 00:00:00,2605.25,2651.75,1.7348574992803012,8,1.0,Time Exit (Days),long,2.7540543134056295,1.16111697533825,1.6793014106131876,3.713655119470305,30
2019-01-23 00:00:00,2019-01-28 00:00:00,2636.0,2654.0,0.6328528072837736,8,1.0,Time Exit (Days),long,0.49317147192715627,0.07587253414265138,1.9062974203338356,3.3383915022761723,30
2019-01-29 04:20:00,2019-02-03 04:20:00,2642.0,2704.5,2.3156320968962865,8,1.0,Time Exit (Days),long,2.2710068130204375,2.3656320968962863,3.1037093111279335,4.220287660862976,30
2019-02-04 00:00:00,2019-02-08 10:02:00,2703.5,2682.995,-0.8084612539300984,5,1.0,Trailing SL,long,1.0634362862955493,-0.3698908821897495,0.6473090438320783,2.681708895875712,30
2019-02-08 13:48:00,2019-02-13 13:48:00,2700.75,2756.5,2.014241414421919,8,1.0,Time Exit (Days),long,1.9901879107655285,1.2033694344163681,2.8510598907710794,3.4990280477645186,30
2019-02-15 02:48:00,2019-02-20 02:48:00,2735.5,2778.25,1.512785596783045,8,1.0,Time Exit (Days),long,1.5262292085541862,1.4348382379820945,2.1842441966733794,2.613781758362266,30
2019-02-22 00:00:00,2019-02-27 00:00:00,2775.0,2791.75,0.5536036036036085,8,1.0,Time Exit (Days),long,0.44144144144144803,0.4144144144144102,1.1531531531531636,-0.765765765765769,30
2019-02-28 00:00:00,2019-03-05 00:00:00,2787.75,2792.0,0.10245269482557777,8,1.0,Time Exit (Days),long,0.6905210295040876,-0.12554927809165228,-1.4258810868980398,1.1478791139807987,30
2019-03-11 09:53:00,2019-03-16 09:53:00,2775.5,2830.0,1.9136101603314637,8,1.0,Time Exit (Days),long,1.4501891551071955,1.9636101603314637,2.0716987930102793,1.8465141415961117,30
2019-03-17 00:00:00,2019-03-22 00:00:00,2830.0,2858.25,0.9482332155477058,8,1.0,Time Exit (Days),long,0.4416961130742081,-0.026501766784448044,-0.7950530035335635,0.3356890459363937,30
2019-03-26 05:24:00,2019-03-27 10:54:00,2820.0,2791.8,-1.0499999999999898,1,1.0,Stop Loss,long,0.24822695035460196,0.6914893617021356,2.039007092198575,2.624113475177303,30
2019-03-28 08:31:00,2019-04-02 08:31:00,2818.75,2869.25,1.7415742793791489,8,1.0,Time Exit (Days),long,0.7361419068736108,2.0842572062084175,2.8026607538802706,3.2993348115299304,30
2019-04-04 00:00:00,2019-04-09 00:00:00,2877.0,2895.75,0.601720542231482,8,1.0,Time Exit (Days),long,0.7212374000695077,0.25199860966285126,0.6343413277719812,1.164407368786935,30
2019-04-10 00:00:00,2019-04-15 00:00:00,2884.75,2911.5,0.8772900597972144,8,1.0,Time Exit (Days),long,0.3639830141260125,0.9966201577259692,0.32931796516162404,1.698587399254703,30
2019-04-16 00:00:00,2019-04-21 00:00:00,2913.0,2910.5,-0.1358221764503897,8,1.0,Time Exit (Days),long,-0.643666323377956,-0.0858221764503897,0.7123240645382722,1.5877102643323093,30
2019-04-22 00:00:00,2019-04-27 00:00:00,2904.25,2939.0,1.1465223379529987,8,1.0,Time Exit (Days),long,1.0157527761039953,0.6800378755272396,1.2051304123267714,0.44761986743564464,30
2019-04-28 00:00:00,2019-05-02 10:42:00,2939.0,2909.61,-1.050000000000001,1,1.0,Stop Loss,long,0.008506294658050528,-0.47635250085062975,0.34875808097991623,-1.7608029942157155,30
2019-05-03 08:32:00,2019-05-05 17:00:00,2935.25,2905.8975,-1.050000000000001,1,1.0,Stop Loss,long,-1.4308832297078578,-2.62328592113108,-1.6352951196661247,-2.521079976151941,30
2019-05-06 13:30:00,2019-05-07 08:51:00,2926.5,2897.235,-1.050000000000001,1,1.0,Stop Loss,long,-1.8708354689902618,-1.3411925508286404,-2.819067145053822,-2.092943789509649,30
2019-05-16 05:33:00,2019-05-20 07:34:00,2866.0,2837.34,-1.0499999999999898,1,1.0,Stop Loss,long,-0.1657362177250543,-0.6542219120725723,-1.221214235868806,-3.9602233077459914,30
2019-05-21 09:43:00,2019-05-23 02:10:00,2865.25,2836.5975,-1.050000000000001,1,1.0,Stop Loss,long,-1.2826105924439446,-1.1953581711892536,-2.7659017537736696,-1.343687287322226,30
2019-06-04 10:27:00,2019-06-09 10:27:00,2787.25,2877.5,3.187958561305954,8,1.0,Time Exit (Days),long,2.2513229886088393,3.2379585613059536,3.211050318414199,5.659700421562475,30
2019-06-10 00:00:00,2019-06-15 00:00:00,2884.25,2891.75,0.21003293750542779,8,1.0,Time Exit (Days),long,0.03467105833405704,0.45072375834271927,0.3987171708416337,2.028256912542248,30
2019-06-16 00:00:00,2019-06-21 00:00:00,2891.75,2950.25,1.9729964554335566,8,1.0,Time Exit (Days),long,0.1383245439612768,1.8414454914843947,1.9538341834529183,2.1440304313996794,30
2019-06-23 00:00:00,2019-06-25 18:47:00,2948.25,2918.7675,-1.050000000000001,1,1.0,Stop Loss,long,-0.18655134401763807,-0.7716441957093201,0.18655134401763807,1.4754515390485778,30
2019-06-26 04:05:00,2019-07-01 04:05:00,2927.75,2976.5,1.6151011869182719,8,1.0,Time Exit (Days),long,0.888053966356428,1.6394842455810688,2.58731107505763,2.843480488429684,30
2019-07-02 00:00:00,2019-07-07 00:00:00,2971.25,2991.75,0.6399453092132912,8,1.0,Time Exit (Days),long,0.9591922591501989,0.6899453092132912,0.3197307530500737,1.2789230122002504,30
2019-07-09 09:34:00,2019-07-14 09:34:00,2976.0,3014.25,1.235282258064524,8,1.0,Time Exit (Days),long,1.1760752688172005,1.285282258064524,0.10080645161290036,1.5625,30
2019-07-15 00:00:00,2019-07-17 14:59:00,3018.25,2988.0675,-1.050000000000001,1,1.0,Stop Loss,long,-0.29818603495402884,-0.35616665286175575,-0.877992214031309,0.24848836246169625,30
2019-07-18 14:02:00,2019-07-19 15:59:00,3001.25,2971.2375,-1.0499999999999898,1,1.0,Stop Loss,long,-1.007913369429403,0.7080383173677651,0.7246980424822969,-2.224073302790508,30
2019-07-22 14:03:00,2019-07-27 14:03:00,2993.25,3023.0,0.9439029483003514,8,1.0,Time Exit (Days),long,0.9771986970684043,0.9939029483003514,0.8686210640608039,-4.460035078927582,30
2019-07-29 00:00:00,2019-07-31 13:43:00,3021.25,2991.0375,-1.050000000000001,1,1.0,Stop Loss,long,-0.06619776582540426,-2.432767894083576,-6.239139429044272,-4.468349193214727,30
2019-08-08 10:34:00,2019-08-12 10:11:00,2920.25,2891.0475,-1.050000000000001,1,1.0,Stop Loss,long,0.11985275233283854,-2.3713723140142084,-0.9845047513055372,-2.3542504922523744,30
2019-08-13 08:46:00,2019-08-14 07:10:00,2917.5,2888.325,-1.050000000000001,1,1.0,Stop Loss,long,-1.876606683804627,-0.8911739502999172,0.35132819194516607,-1.2425021422450722,30
2019-08-18 17:00:00,2019-08-23 10:09:00,2900.75,2880.955,-0.7324097216237224,5,1.0,Trailing SL,long,0.16375075411532158,1.0773075928639075,-1.6978367663535332,0.7928983883478402,30
2019-08-26 04:37:00,2019-08-26 09:12:00,2887.0,2858.13,-1.050000000000001,1,1.0,Stop Loss,long,-0.19916868721856495,1.2729476965708253,1.3075857291305892,3.281953585036379,30
2019-08-28 10:26:00,2019-09-02 10:26:00,2883.5,2914.0,1.0077423270331287,8,1.0,Time Exit (Days),long,1.39587307092075,1.4305531472169175,3.2512571527657297,4.638460204612449,30
2019-09-03 00:00:00,2019-09-08 00:00:00,2910.5,2983.0,2.4409809311114863,8,1.0,Time Exit (Days),long,1.9756055660539396,2.490980931111486,2.448032984023363,3.2039168527744355,30
2019-09-10 00:00:00,2019-09-15 00:00:00,2975.25,3007.0,1.0171372153600478,8,1.0,Time Exit (Days),long,1.2940089068145477,1.0671372153600478,0.957902697252333,0.016805310478118507,30
2019-09-16 00:01:00,2019-09-21 00:01:00,2990.25,2989.25,-0.08344201989800011,8,1.0,Time Exit (Days),long,0.3093386840565149,-0.03344201989800011,-0.4849092885210293,-1.5550539252570883,30
2019-09-22 17:00:00,2019-09-24 11:23:00,3001.75,2971.7325,-1.050000000000001,1,1.0,Stop Loss,long,-0.8661614058465883,-0.8495044557341513,-1.1076871824768908,-1.6990089114683138,30
2019-09-30 11:26:00,2019-10-01 00:00:00,2983.75,2989.25,0.1343317972350267,4,1.0,MA Cross,long,-3.2425638877251806,-1.105990783410138,-2.873900293255127,0.15919564306661194,30
2019-10-04 14:47:00,2019-10-08 05:20:00,2949.5,2920.005,-1.050000000000001,1,1.0,Stop Loss,long,-1.7460586540091527,0.13561620613662395,0.7035090693337853,1.347686048482788,30
2019-10-10 08:58:00,2019-10-15 08:58:00,2938.0,2979.75,1.3710347174948845,8,1.0,Time Exit (Days),long,1.097685500340373,1.7699115044247815,1.7443839346494183,2.782505105513966,30
2019-10-16 00:00:00,2019-10-21 00:00:00,2989.5,2994.75,0.12561465127948762,8,1.0,Time Exit (Days),long,0.14216424151196616,0.7693594246529489,0.5184813513965603,1.9652115738417741,30
2019-10-23 00:20:00,2019-10-28 00:20:00,2991.0,3024.5,1.0700267469073876,8,1.0,Time Exit (Days),long,0.9612169842861951,1.4042126379137487,1.7469073888331632,2.958876629889673,30
2019-10-30 00:00:00,2019-11-04 00:00:00,3033.0,3069.5,1.1534289482360627,8,1.0,Time Exit (Days),long,0.33794922518957105,1.5578635014836806,1.335311572700304,1.9782393669633969,30
2019-11-06 00:00:00,2019-11-11 00:00:00,3072.5,3081.75,0.2510577705451656,8,1.0,Time Exit (Days),long,0.22782750203418356,0.5939788445890937,0.6672091131000757,1.0252237591537927,30
2019-11-13 00:00:00,2019-11-18 00:00:00,3084.5,3118.75,1.0603906629923887,8,1.0,Time Exit (Days),long,0.7456638028853879,1.2805965310423106,0.63219322418544,1.9371048792348855,30
2019-11-21 00:36:00,2019-11-26 00:36:00,3105.25,3132.5,0.827546091296999,8,1.0,Time Exit (Days),long,0.21737380243136428,1.255937525159001,1.2398357620159395,1.3283954593027891,30
2019-12-01 00:00:00,2019-12-02 09:35:00,3143.75,3112.3125,-1.050000000000001,1,1.0,Stop Loss,long,-0.7316103379721661,-1.0815109343936369,0.08747514910536491,1.0099403578528898,30
2019-12-05 04:32:00,2019-12-10 04:32:00,3121.75,3125.5,0.07012492992712342,8,1.0,Time Exit (Days),long,0.7928245375190102,0.7447745655481786,1.7217906622887913,3.2914230800032085,30
2019-12-11 00:00:00,2019-12-16 00:00:00,3136.25,3182.5,1.4246911119968064,8,1.0,Time Exit (Days),long,1.4986050219210734,2.0565962534874416,1.9768832204065445,2.9892387405340726,30
2019-12-18 00:00:00,2019-12-23 00:00:00,3194.75,3227.75,0.9829446748571946,8,1.0,Time Exit (Days),long,0.4929963220909217,1.056420690194848,1.1033727208701771,1.4242115971515812,30
2019-12-25 00:00:00,2019-12-30 00:00:00,3226.5,3242.25,0.43814504881451444,8,1.0,Time Exit (Days),long,0.6818534015186728,0.015496668216341547,0.4261583759491705,1.208740120874019,30
2019-12-31 14:54:00,2020-01-05 14:54:00,3229.5,3235.5,0.13578727357176917,8,1.0,Time Exit (Days),long,0.10837590958352461,0.18578727357176916,1.1147236414305706,2.1752593280693677,30
2020-01-06 12:06:00,2020-01-07 17:38:00,3236.75,3204.3825,-1.0499999999999898,1,1.0,Stop Loss,long,0.8882366571406397,0.8264462809917328,1.398007260369205,3.04317602533406,30
2020-01-08 04:55:00,2020-01-13 04:55:00,3240.75,3277.0,1.068568232662187,8,1.0,Time Exit (Days),long,0.7019979942914478,1.2728535061328428,2.406850266142091,2.753992131451044,30
2020-01-15 00:00:00,2020-01-20 00:00:00,3282.0,3325.25,1.2677940280316935,8,1.0,Time Exit (Days),long,1.1197440585009044,0.8836075563680712,0.9521633150517905,-0.8455210237659938,30
2020-01-21 00:00:00,2020-01-26 00:00:00,3311.5,3291.0,-0.6690548089989423,8,1.0,Time Exit (Days),long,0.05284614223162176,-0.6190548089989423,-0.7473954401328697,-0.626604257889174,30
2020-01-28 21:17:00,2020-01-29 00:00:00,3290.25,3286.75,-0.1563748955246524,4,1.0,MA Cross,long,0.0,-1.9223463262669993,1.9223463262669993,2.393435149304768,30
2020-01-30 15:00:00,2020-01-31 09:29:00,3285.5,3252.645,-1.050000000000001,1,1.0,Stop Loss,long,-1.7805509054938384,2.069700197838986,1.1413787855729662,2.891492923451522,30
2020-02-03 23:43:00,2020-02-08 23:43:00,3267.5,3323.0,1.648546289211933,8,1.0,Time Exit (Days),long,2.6319816373374216,1.698546289211933,3.006885998469788,3.4047436878347437,30
2020-02-09 00:00:00,2020-02-14 00:00:00,3323.0,3383.75,1.7781673186879343,8,1.0,Time Exit (Days),long,1.2187782124586155,1.384291303039431,1.7303641287992777,0.4589226602467633,30
2020-02-16 00:00:00,2020-02-20 10:32:00,3380.5,3346.695,-1.0499999999999898,1,1.0,Stop Loss,long,-0.2588374500813506,0.09613962431593848,-1.2498151161070892,-11.610708475077647,30
2020-05-08 03:28:00,2020-05-12 14:35:00,2902.75,2888.06,-0.556071828438548,5,1.0,Trailing SL,long,-1.5244165015933175,-1.800017225045214,-1.6536043407113898,1.8430798380845825,30
2020-05-18 07:39:00,2020-05-19 14:59:00,2925.25,2916.725,-0.34142808306982236,5,1.0,Trailing SL,long,1.0170070934108155,1.0597384838902713,3.0424750021365687,5.563627040423902,30
2020-05-20 03:15:00,2020-05-21 22:37:00,2940.75,2916.235,-0.8836308764770873,5,1.0,Trailing SL,long,0.5270764260817851,2.4993624075490883,3.094448695060792,6.31641588030265,30
2020-05-22 01:00:00,2020-05-27 01:00:00,2918.75,3011.25,3.1191648822269826,8,1.0,Time Exit (Days),long,3.271948608137043,3.8715203426124223,4.7451820128479705,9.130620985010696,30
2020-05-29 00:00:00,2020-05-29 11:54:00,3030.75,3000.4425,-1.050000000000001,1,1.0,Stop Loss,long,0.3629464653963632,2.680854573950353,5.097748082157882,0.16497566608926206,30
2020-05-31 00:00:00,2020-05-31 17:00:00,3057.25,3026.6775,-1.050000000000012,1,1.0,Stop Loss,long,-0.5069915773979861,1.7908250879058007,4.186769155286618,-0.7032463815520473,30
2020-06-02 00:00:00,2020-06-05 07:41:00,3042.75,3164.46,3.9500000000000037,3,1.0,Take Profit,long,2.2759017336291265,4.6832634951935015,5.899268753594611,2.4237942650562783,30
2020-06-07 00:00:00,2020-06-10 18:20:00,3185.25,3166.625,-0.6347264735892033,5,1.0,Trailing SL,long,1.1537555921827147,-1.0203280747194121,-4.693509143709285,-4.002825523899222,30
2020-06-23 08:02:00,2020-06-23 17:57:00,3142.0,3110.58,-1.050000000000001,1,1.0,Stop Loss,long,-2.1085295989815456,-4.423933800127311,-1.1537237428389524,0.6922342457033714,30
2020-06-30 14:42:00,2020-07-05 14:42:00,3082.25,3115.75,1.0368683591532146,8,1.0,Time Exit (Days),long,1.3220861383729465,1.0868683591532147,2.644172276745893,4.014924162543587,30
2020-07-08 00:00:00,2020-07-09 10:19:00,3135.0,3107.335,-0.9324561403508735,5,1.0,Trailing SL,long,-0.21531100478469067,0.454545454545463,2.2647527910685916,4.218500797448166,30
2020-07-10 07:39:00,2020-07-13 14:33:00,3138.25,3161.725,0.6980283597546266,5,1.0,Trailing SL,long,2.30223850872302,2.0473193658886224,2.405799410499476,2.0791842587429388,30
2020-07-14 14:21:00,2020-07-19 14:21:00,3167.75,3213.75,1.4021347959908448,8,1.0,Time Exit (Days),long,1.0969931339278594,1.4521347959908448,3.1410307000236726,2.485991634440854,30
2020-07-20 00:00:00,2020-07-23 13:13:00,3201.5,3218.81,0.4906840543495272,5,1.0,Trailing SL,long,1.5930032797126348,0.5231922536311107,1.0620021864750973,2.7018585038263376,30
2020-07-26 21:45:00,2020-07-31 21:45:00,3222.75,3269.5,1.400624466682182,8,1.0,Time Exit (Days),long,-0.5197424559770347,0.9619114110619886,1.4506244666821821,3.863160344426353,30
2020-08-03 00:00:00,2020-08-08 00:00:00,3263.25,3347.25,2.524120891749021,8,1.0,Time Exit (Days),long,1.1338389642227886,2.06082892821573,2.9495135217957547,3.608365892898191,30
2020-08-09 00:00:00,2020-08-14 00:00:00,3347.25,3373.5,0.7342258570468274,8,1.0,Time Exit (Days),long,0.3659720666218558,0.6796624094405956,0.49294196728657536,1.3219807304503783,30
2020-08-16 00:00:00,2020-08-21 00:00:00,3363.75,3390.25,0.7378112225938371,8,1.0,Time Exit (Days),long,0.512820512820511,-0.31958379784466917,0.8249721293199563,4.251207729468609,30
2020-08-23 00:00:00,2020-08-28 00:00:00,3391.5,3506.5,3.340830016217006,8,1.0,Time Exit (Days),long,1.5037593984962516,2.4546660769571016,3.3982013858174787,0.6929087424443425,30
2020-08-30 00:00:00,2020-09-03 09:39:00,3506.75,3515.2599999999998,0.19267484137734386,5,1.0,Trailing SL,long,-0.07842018963427622,1.9319883082626443,-2.6163826905254206,-4.833535324730875,30
